name,recipe_link,ingredients,category,prep-time,budget,review count,rating,difficulty,steps_count
Bavaroise à la crème dessert aux deux chocolats et cacao,https://www.marmiton.org/recettes/recette_bavaroise-chocolat-blanc-cacao_331659.aspx,"['chocolat blanc', 'gélatine', 'sucre glace', 'crème dessert au chocolat', 'crème liquide', 'mascarpone', 'lait', 'cacao']",crème,0,bon marché,0,0.0,facile,6
"Beignets aux fleurs d'acacias (placki, recette polonaise)",https://www.marmiton.org/recettes/recette_beignets-aux-fleurs-d-acacias-placki-recette-polonaise_90475.aspx,"['huile de friture', 'sucre', 'farine', ""fleurs d'acacia"", 'oeufs', 'lait']",beignet et friture,0,bon marché,2,5.0,très facile,8
Beignets de fleur d'acacia,https://www.marmiton.org/recettes/recette_beignets-de-fleur-d-acacia_14202.aspx,"['sucre', 'sel', 'farine', 'oeufs', 'lait', ""fleur d'acacia""]",beignet et friture,0,bon marché,19,4.0,très facile,5
Beignets de Paulette,https://www.marmiton.org/recettes/recette_beignets-de-paulette_62023.aspx,"['huile de friture', 'liqueur', 'levure chimique', 'beurre', 'farine', 'sel', 'eau', 'sucre vanillé', 'oeufs']",beignet et friture,0,bon marché,0,0.0,moyenne,5
Beignets de roses,https://www.marmiton.org/recettes/recette_beignets-de-roses_72200.aspx,"['sucre glace', 'huile', 'sel', 'beurre', 'sucre', 'farine', 'oeufs', 'lait', 'rose']",beignet et friture,0,bon marché,0,0.0,facile,4
Bingsu à la fraise,https://www.marmiton.org/recettes/recette_bingsu-a-la-fraise_531160.aspx,"['fraises', 'sucre', 'lait entier', 'Coulis de fraise']",dessert glacé,0,bon marché,0,0.0,facile,6
Biscuit banane-chocolat,https://www.marmiton.org/recettes/recette_biscuit-banane-chocolat_81171.aspx,"['sel', 'farine', 'beurre', 'sucre', 'chocolat en poudre', 'oeuf', 'banane', 'confiture', 'caramel']",gâteau,0,bon marché,8,4.3,moyenne,12
Biscuit moelleux aux framboises,https://www.marmiton.org/recettes/recette_biscuit-moelleux-aux-framboises_41705.aspx,"['sel', 'sucre glace', 'vanille', 'beurre', 'levure chimique', 'maïzena', 'farine', 'sucre', 'oeufs', 'framboises', 'crème épaisse', 'lait', 'eau']",gâteau,0,moyen,2,4.0,facile,8
Biscuits à la crème et à la noix de coco,https://www.marmiton.org/recettes/recette_biscuits-a-la-creme-et-a-la-noix-de-coco_70780.aspx,"['noix de coco rapée', 'huile', 'sucre en poudre', 'farine', 'crème liquide']",gâteau,0,bon marché,10,4.7,facile,5
Biscuits craquants aux flocons d'avoine,https://www.marmiton.org/recettes/recette_biscuits-craquants-au-flocons-d-avoine_315950.aspx,"['farine', 'margarine', ""flocons d'avoine"", 'cassonade', 'lait']",gâteau,0,bon marché,3,4.7,facile,12
Bretzels au chocolat (sablés de Noël),https://www.marmiton.org/recettes/recette_bretzels-au-chocolat-sables-de-noel_43213.aspx,"['levure chimique', 'sucre', 'farine', 'beurre', 'oeufs', 'cacao', 'sucre vanillé', 'lait']",gâteau,0,bon marché,7,2.6,très facile,3
Brioche aux abricots et au chocolat,https://www.marmiton.org/recettes/recette_brioche-aux-abricots-et-au-chocolat_227771.aspx,"['farine', 'sucre', 'beurre', 'levure', 'farine', 'oeufs', 'lait', 'chocolat au lait', 'abricot', 'beurre']",brioche,0,bon marché,0,0.0,facile,5
Brownie exotique à l'ananas,https://www.marmiton.org/recettes/recette_brownie-exotique-a-l-ananas_37181.aspx,"['gingembre', 'farine', 'sucre', 'chocolat', 'beurre salé', 'oeufs', 'ananas', 'raisins secs', 'pistaches']",gâteau,0,bon marché,1,5.0,très facile,5
Brownie façon gâteau et sa ganache,https://www.marmiton.org/recettes/recette_brownie-facon-gateau-et-sa-ganache_305154.aspx,"['noix', 'sucre en poudre', 'chocolat noir', 'levure chimique', 'farine', 'oeufs', 'lait', 'sucre vanillé', 'chocolat noir', 'crème liquide']",sauce sucrée,0,bon marché,1,5.0,facile,11
Brownie-Cookie monstrueux,https://www.marmiton.org/recettes/recette_brownie-cookie-monstrueux_44975.aspx,"['chocolat noir', 'chocolat pâtissier', 'chocolat noir', 'sucre', 'farine', 'oeufs', 'chicorée', 'beurre salé']",gâteau,0,moyen,34,4.3,facile,6
Brownies minute à la pâte à tartiner,https://www.marmiton.org/recettes/recette_brownies-minutes-au-nutella_309006.aspx,"['farine', 'pâte à tartiner', 'oeufs']",sauce sucrée,0,bon marché,6,4.0,très facile,3
Bûche au chocolat de Camila,https://www.marmiton.org/recettes/recette_buche-au-chocolat_32331.aspx,"['sucre', 'farine', 'oeufs', 'chocolat noir', 'beurre', 'farine', 'sucre', ""jaunes d'oeuf"", 'lait', ""pâte d'amande"", 'fraises tagada®']",bûche de Noël,0,bon marché,14,3.6,très facile,7
Bûche au chocolat fourrée aux écorces d'orange et gingembre confits,https://www.marmiton.org/recettes/recette_buche-au-chocolat-fourree-aux-ecorces-d-orange-et-gingembre-confits_27463.aspx,"['sel', 'farine', 'sucre', 'oeufs', 'gingembre confit', 'gélatine', 'sucre', 'crème fraîche', 'chocolat', 'beurre', 'oeufs', 'cacao', ""écorces d'oranges confites"", 'chocolat', 'cacao']",bûche de Noël,0,moyen,2,3.0,facile,16
Bûche au Turron,https://www.marmiton.org/recettes/recette_buche-au-turron_54363.aspx,"['sel', 'sucre', 'farine', 'oeufs', 'fécule de pomme de terre', 'crème fraîche', 'turron', 'sucre vanillé']",bûche de Noël,0,moyen,0,0.0,moyenne,20
Bûche aux marrons facile,https://www.marmiton.org/recettes/recette_buche-aux-marrons_334397.aspx,"['beurre doux', 'sucre en poudre', 'marrons', 'chocolat en poudre']",bûche de Noël,0,bon marché,1,1.0,facile,6
Cake à la crème de marrons,https://www.marmiton.org/recettes/recette_cake-a-la-creme-de-marrons_95047.aspx,"['crème fraîche', 'levure chimique', 'sucre glace', 'beurre tendre', 'farine semi complète', 'sucre vanillé', 'oeufs', 'crème de marrons']",sauce sucrée,0,bon marché,0,0.0,facile,8
Cake abricoté aux épices,https://www.marmiton.org/recettes/recette_cake-abricote-aux-epices_224279.aspx,"['sel', 'gingembre', 'figue', 'abricot', 'levure chimique', 'beurre', 'sucre roux', 'sucre glace', 'farine', 'oeufs', 'lait', 'sucre vanillé', 'raisins secs', 'cannelle', ""graines d'anis""]",gâteau,0,bon marché,0,0.0,facile,8
Cake amandes-noix-pépites de chocolat,https://www.marmiton.org/recettes/recette_cake-amandes-noix-pepites-de-chocolat_28647.aspx,"['chocolat', 'rhum', 'noix', 'farine', 'sucre', 'beurre', 'levure', 'oeufs', 'sucre vanillé', 'amandes', 'lait']",gâteau,0,bon marché,5,4.8,très facile,4
Cake au citron-amande à la machine à pain,https://www.marmiton.org/recettes/recette_cake-au-citron-amande-a-la-machine-a-pain_81904.aspx,"['levure chimique', 'farine', 'sel', 'beurre', 'sucre', 'extrait de vanille', 'citron', 'oeufs', 'amandes']",gâteau,0,bon marché,1,5.0,très facile,4
Cake aux bananes et rhum,https://www.marmiton.org/recettes/recette_cake-aux-bananes-et-rhum_16161.aspx,"['sel', 'beurre', 'bananes', 'rhum', 'sucre', 'levure chimique', 'maïzena', 'farine', 'oeufs']",gâteau,0,bon marché,5,4.4,facile,3
Cake aux fruits rapide et son caramel aux fruits,https://www.marmiton.org/recettes/recette_cake-aux-fruits-rapide-et-son-caramel-aux-fruits_165663.aspx,"['beurre', 'fromage blanc', 'levure chimique', 'sucre', 'farine', 'salade', 'sucre', 'crème liquide', 'sirop']",sauce sucrée,0,bon marché,0,0.0,très facile,7
Cake aux pommes et aux fruits secs,https://www.marmiton.org/recettes/recette_cake-aux-pommes-et-aux-fruits-secs-bio_201271.aspx,"['pruneaux', 'levure', 'farine de riz', ""farine d'épeautre"", ""huile d'olive"", 'sucre de coco', 'oeufs', 'cannelle', 'pomme', 'noisettes']",gâteau,0,moyen,4,5.0,facile,10
"Cake aux raisins, cranberries, pomme et noisettes",https://www.marmiton.org/recettes/recette_cake-aux-raisins-cranberries-pomme-et-noisettes_211515.aspx,"['oeufs', 'oeuf', 'oeuf', 'oeuf', 'raisin', 'cranberries', 'pomme', 'noisettes']",gâteau,0,bon marché,1,5.0,facile,8
Cake camouflage (chocolat et thé matcha),https://www.marmiton.org/recettes/recette_cake-camouflage_314259.aspx,"['vanille', 'chocolat noir', 'levure', 'beurre tendre', 'fécule de maïs', 'farine', 'cassonade', 'oeufs', 'lait', 'thé matcha']",gâteau,0,moyen,0,0.0,facile,6
Cake exotique aux agrumes (orange et citrons verts),https://www.marmiton.org/recettes/recette_cake-exotique-aux-agrumes-orange-et-citrons-verts_228879.aspx,"['levure', 'orange', 'huile de tournesol', 'sucre en poudre', 'amandes en poudre', 'chapelure', 'oeufs', 'citrons verts', 'cannelle']",gâteau,0,bon marché,2,4.5,facile,10
"Cake moelleux à la châtaigne, aux poires et aux fruits secs",https://www.marmiton.org/recettes/recette_cake-moelleux-a-la-chataigne-aux-poires-et-aux-fruits-secs_347748.aspx,"['sel', 'gingembre', 'sucre de canne', 'miel', 'huile', 'abricot', 'levure chimique', 'farine de blé', 'farine de châtaigne', 'oeufs', 'poires', 'raisins secs', 'amandes', 'noisettes', 'brocciu', 'lait de soja', ""écorces d'oranges confites"", 'cannelle']",gâteau,0,bon marché,0,0.0,facile,8
Cake multi-couches au citron,https://www.marmiton.org/recettes/recette_cake-multi-couches-au-citron_48486.aspx,"['sucre', 'levure chimique', 'maïzena', 'farine de blé', 'beurre demi-sel', 'sucre vanillé', 'jus de citron', 'oeufs', 'lait', 'sucre glace', 'jus de citron']",gâteau,0,bon marché,1,3.0,moyenne,8
Caramel à napper,https://www.marmiton.org/recettes/recette_caramel-a-napper_313720.aspx,"['beurre', 'sucre semoule', 'crème liquide']",sauce sucrée,0,bon marché,1,4.0,facile,4
Carpaccio de clémentines aux épices,https://www.marmiton.org/recettes/recette_carpaccio-de-clementines-aux-epices_371923.aspx,"['vanille', 'quatre-épices', 'muscade', 'gingembre', 'sucre semoule', 'clémentines', 'clémentines', 'cannelle', 'girofle', 'eau']",salade de fruits,0,bon marché,0,0.0,facile,5
Carpaccio de kiwi de l'Adour-fraises,https://www.marmiton.org/recettes/recette_carpaccio-de-kiwi-fraises_392500.aspx,"['kiwis', 'fraises', 'jus de citron', 'sucre glace', 'vinaigre balsamique']",Uncategorized dessert,0,bon marché,0,0.0,facile,4
Chantilly à la grenadine (pour siphon),https://www.marmiton.org/recettes/recette_chantilly-a-la-grenadine-pour-siphon_174821.aspx,"['crème fraîche liquide', 'grenadine']",crème,0,bon marché,0,0.0,facile,5
Charlotte (royale) aux fraises,https://www.marmiton.org/recettes/recette_charlotte-royale-aux-fraises_38443.aspx,"['farine', 'sucre', 'oeufs', 'fécule', 'gélatine', 'fraises', 'crème fraîche', 'fromage blanc', 'sucre', 'confiture de fraises', 'mascarpone', 'sucre vanillé', 'chapelure']",charlotte,0,moyen,1,4.0,facile,9
"Charlotte au chocolat blanc, spéculoos et poire",https://www.marmiton.org/recettes/recette_charlotte-au-chocolat-blanc-speculoos-et-poire_326870.aspx,"['chocolat blanc', 'spéculoos', 'boudoirs', 'crème fleurette', 'poire']",charlotte,0,bon marché,1,1.0,facile,9
Charlotte aux petits-suisses et aux poires,https://www.marmiton.org/recettes/recette_charlotte-aux-petits-suisses-et-aux-poires_168986.aspx,"['chocolat noir', 'sucre', 'boudoirs', 'poire', 'petits suisses', 'lait', 'sucre vanillé', 'crème liquide']",charlotte,0,bon marché,2,4.5,très facile,4
"Charlotte aux poires, sauce chocolat",https://www.marmiton.org/recettes/recette_charlotte-aux-poires-sauce-chocolat_54285.aspx,"['sel', 'beurre', 'biscuits à la cuillère', 'gélatine', 'poire', 'crème fraîche épaisse', 'citron', 'chocolat amer', 'lait']",charlotte,0,bon marché,3,4.0,facile,15
"Charlotte d'automne aux poires, raisins blancs et spéculoos",https://www.marmiton.org/recettes/recette_charlotte-poires-raisins-speculoos_331547.aspx,"['sucre', 'spéculoos', 'fromage blanc', 'boudoirs', 'poires', 'raisin blanc', 'cannelle', 'eau']",charlotte,0,bon marché,0,0.0,facile,10
Charlotte express briochée aux fruits,https://www.marmiton.org/recettes/recette_charlotte-express-briochee-aux-fruits_50626.aspx,"['gélatine', 'brioche', 'macédoine', 'crème anglaise']",charlotte,0,bon marché,0,0.0,facile,7
Chausson sablé à la myrtille,https://www.marmiton.org/recettes/recette_chausson-sable-a-la-myrtille_69059.aspx,"['sucre en poudre', 'farine', 'beurre salé', ""jaune d'oeuf"", 'lait', 'myrtilles']",gâteau,0,bon marché,2,5.0,facile,7
Cheesecake yaourt 1 min,https://www.marmiton.org/recettes/recette_cheesecake-yaourt-1-min_222167.aspx,"['yaourt', 'beurre', 'noisettes', 'cerises']",cheesecake,0,bon marché,0,0.0,facile,5
Clafoutis aux mirabelles macaronné,https://www.marmiton.org/recettes/recette_clafoutis-aux-mirabelles-macaronne_345432.aspx,"['sucre glace', 'sucre glace', 'sucre en poudre', 'rhum', 'sucre', 'sel', 'farine', 'oeufs', 'sucre vanillé', 'lait', 'mirabelle', ""blancs d'oeuf"", 'amandes en poudre', 'amandes effilées']",flan,0,bon marché,2,4.0,facile,16
compote de pomme au four,https://www.marmiton.org/recettes/recette_compote-de-pomme-au-four_19696.aspx,"['sucre', 'beurre', 'pommes', 'citron', 'cannelle', 'oeufs']",compote,0,bon marché,3,4.0,facile,9
Compote rose pâle : pomme-poire-framboise,https://www.marmiton.org/recettes/recette_compote-rose-pale-pomme-poire-framboise_308783.aspx,"['vanille', 'pommes', 'poires', 'framboises']",compote,0,bon marché,0,0.0,facile,5
Cookies à l'orange et aux canneberges,https://www.marmiton.org/recettes/recette_cookies-orange-canneberge_309420.aspx,"['orange', 'extrait de vanille liquide', 'beurre tendre', 'bicarbonate', 'levure chimique', 'farine', ""flocons d'avoine"", 'vergeoise', 'cassonade', 'citron', 'citron', 'oeufs', 'cerneau de noix', 'canneberge']",gâteau,0,moyen,0,0.0,facile,9
Cookies à la banane séchée et chocolat noir,https://www.marmiton.org/recettes/recette_cookies-a-la-banane-sechee-et-chocolat-noir_94983.aspx,"['levure chimique', 'chocolat noir', 'bananes', 'farine', 'beurre', 'cassonade', 'oeuf']",gâteau,0,bon marché,2,4.5,très facile,4
Cookies aux raisins et chocolat,https://www.marmiton.org/recettes/recette_cookies-aux-raisins-et-chocolat_225683.aspx,"['sel', 'beurre tendre', 'extrait de vanille', 'chocolat', 'levure', 'maïzena', 'farine', 'raisins secs', 'oeuf', 'cassonade']",gâteau,0,bon marché,5,5.0,facile,7
Cookies Chocolat blanc Caramel,https://www.marmiton.org/recettes/recette_cookies-chocolat-blanc-caramel_349782.aspx,"['sel', 'chocolat blanc', 'levure', 'farine', 'sucre roux', 'sucre', 'beurre', 'oeufs', 'caramel']",sauce sucrée,0,bon marché,1,5.0,très facile,6
Cookies d'avoines et canneberges,https://www.marmiton.org/recettes/recette_cookies-d-avoines-et-canneberges_71800.aspx,"['sel', 'chocolat', 'gingembre', 'farine', 'beurre', 'sucre', 'oeufs', ""flocons d'avoine"", 'cannelle']",gâteau,0,bon marché,6,5.0,très facile,5
Cookies de Pauline,https://www.marmiton.org/recettes/recette_cookies-de-pauline_64092.aspx,"['sel', 'beurre', 'levure', 'sucre', 'farine', 'chocolat pâtissier', 'sucre roux', 'oeuf']",gâteau,0,bon marché,44,4.5,très facile,13
Cookies moelleux au chocolat et raisins secs,https://www.marmiton.org/recettes/recette_cookies-moelleux-au-chocolat-et-raisins-secs_253894.aspx,"['chocolat', 'miel', 'beurre', 'sel', 'vanille', 'sucre roux', 'farine', 'oeuf', 'raisins secs']",gâteau,0,bon marché,3,5.0,facile,5
cookies moelleux aux dattes (sans gluten),https://www.marmiton.org/recettes/recette_cookies-moelleux-aux-dattes-sans-gluten_62811.aspx,"['huile', 'miel', 'farine', 'farine de riz', 'cannelle', 'oeufs', 'yaourt de soja', 'dattes', 'cerneaux de noix']",gâteau,0,bon marché,4,3.5,très facile,4
"Cookies sans oeuf au caramel, raisins secs et amandes",https://www.marmiton.org/recettes/recette_cookies-sans-oeuf-au-caramel-raisins-secs-et-amandes_222522.aspx,"['sel', 'levure', 'beurre', 'farine', 'cassonade', 'sucre vanillé', 'raisins secs', 'amandes effilées', 'caramel', 'lait']",gâteau,0,bon marché,0,0.0,facile,8
"coupe d'automne, glace et pain d'épices",https://www.marmiton.org/recettes/recette_coupe-d-automne-glace-et-pain-d-epices_34203.aspx,"[""pain d'épices"", 'glace vanille', 'sauce caramel', 'crème chantilly']",dessert glacé,0,bon marché,1,4.0,facile,7
coupe de rhubarbe et de biscuit à la framboise,https://www.marmiton.org/recettes/recette_coupe-de-rhubarbe-et-de-biscuit-a-la-framboise_29232.aspx,"['sucre', 'rhubarbe', 'framboises', 'génoise', 'framboises', 'vanille', 'sucre', ""jaunes d'oeuf"", 'lait', 'crème liquide']",gâteau,0,bon marché,0,0.0,facile,4
Crème aux oeufs vanille-safran,https://www.marmiton.org/recettes/recette_creme-aux-oeufs-vanille-safran_28949.aspx,"['vanille', 'safran', 'sucre', 'oeufs', 'lait concentré non sucré', 'brique']",crème,0,bon marché,7,3.4,facile,8
Crème brûlée aux épices de Marine,https://www.marmiton.org/recettes/recette_creme-brulee-aux-epices-de-marine_30190.aspx,"['curcuma', 'gingembre', 'clou de girofle', 'étoile de badiane', 'sucre de canne', 'lait entier', 'crème fleurette', ""jaunes d'oeuf"", 'sucre vanillé', 'cannelle', 'cannelle', 'cassonade']",crème,0,bon marché,7,4.3,très facile,7
Crème brûlée vanillée aux poires,https://www.marmiton.org/recettes/recette_creme-brulee-vanillee-aux-poires_26422.aspx,"['vanille', 'sucre semoule', 'crème fraîche liquide', ""jaunes d'oeuf"", 'poire', 'cassonade']",crème,0,bon marché,10,4.4,facile,6
Crème légère au citron et spéculoos,https://www.marmiton.org/recettes/recette_creme-legere-au-citron-et-speculoos_231237.aspx,"['spéculoos', 'curcuma', 'sucre de canne', 'purée', 'lait de riz', 'farine de maïs', 'citrons', 'agar-agar']",gâteau,0,moyen,0,0.0,facile,6
Crème légère poires - chocolat,https://www.marmiton.org/recettes/recette_creme-legere-poires-chocolat_53732.aspx,"['sucre', 'yaourts', 'chocolat pâtissier', 'poires']",crème,0,bon marché,0,0.0,très facile,7
Crème mic-mac chocolat orange,https://www.marmiton.org/recettes/recette_creme-mic-mac-chocolat-orange_28407.aspx,"['maïzena', 'sucre en poudre', 'chocolat pâtissier', 'lait', 'café', ""jaunes d'oeuf"", 'maïzena', 'sucre', 'orange', 'lait', ""jaunes d'oeuf"", 'cointreau']",crème,0,moyen,0,0.0,facile,7
Crème renversée aux fraises (micro-ondes),https://www.marmiton.org/recettes/recette_creme-renversee-aux-fraises-micro-ondes_19465.aspx,"['sucre en poudre', 'sucre', 'fraises', 'lait', 'oeufs', 'sucre vanillé']",crème,0,bon marché,5,4.2,très facile,7
Crème vegan au chocolat et au praliné,https://www.marmiton.org/recettes/recette_creme-vegan-au-chocolat-et-au-praline_530139.aspx,"['chocolat noir', 'praliné', 'eau', 'arrow root', 'lait de coco']",crème,0,bon marché,0,0.0,très facile,4
Crèmes brûlées à la châtaigne,https://www.marmiton.org/recettes/recette_cremes-brulees-a-la-chataigne_528855.aspx,"['châtaignes', 'eau', 'sucre de canne', 'lait végétal', 'crème végétale', 'tahin', 'huile', 'fécule de maïs', ""sirop d'érable"", 'sucre de canne']",crème,0,moyen,0,0.0,facile,7
crêpe chaud froid,https://www.marmiton.org/recettes/recette_crepe-chaud-froid_21327.aspx,"['beurre', 'alcool de poire', 'crêpe', 'poire', 'sucre vanillé', 'crème chantilly', 'glace']",crêpe,0,moyen,2,4.0,facile,4
